OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,FIRE_TYPE,IRWINID,MAP_ID,MAP_PROG,ASMNT_TYPE,IG_DATE,PRE_ID,POST_ID,PERIM_ID,DNBR_OFFST,DNBR_STDDV,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,COMMENTS,LATITUDE,LONGITUDE,SHAPEAREA,SHAPELEN
21063,1508,FL2939008169020150211,UNNAMED,2015,2,11,Prescribed Fire,,24227,MTBS,Initial,20150211,801604020150128,801604020150213,,38,-9999,-970,-150,70,500,9999,,29.409,-81.681,0.000567579005205724,0.172114725998162
21064,738,FL2943008181120150715,RIVERSIDE C 12-22,2015,7,15,Prescribed Fire,1372BA06-96BC-4BA1-A28A-52F59FA644B7,24307,MTBS,Initial (SS),20150715,,801604020150723,,-9999,-9999,9999,9999,500,-9999,-9999,,29.413,-81.804,0.000277752926260065,0.109174615149854
21065,546,FL2944208181020150721,UNNAMED,2015,7,21,Prescribed Fire,,24306,MTBS,Initial (SS),20150721,,801604020150723,,-9999,-9999,9999,9999,500,-9999,-9999,,29.436,-81.818,0.000205589758246891,0.0619099003416512
21066,2160,FL2948008182020150503,UNNAMED,2015,5,3,Prescribed Fire,,24267,MTBS,Initial,20150503,801704020140406,801704020150511,,-27,-9999,-970,-150,50,9999,9999,,29.467,-81.814,0.000813127586756053,0.186212957424825
21067,555,FL2965108508720150621,MALLARD SLOUGH,2015,6,21,Wildfire,015C11C6-95B2-4DBC-8AA5-80A0E79A6552,24169,MTBS,Initial,20150621,801903920140725,801903920150712,,26,30,-970,-150,50,350,9999,Edited perimeter to successfully process reporting due to being a coastal fire,29.659,-85.116,0.000209331358646598,0.158376902426734
21068,570,FL2966508508720150821,DRY BAR,2015,8,21,Wildfire,5A7A880F-5A82-492D-B68A-342880F64284,23819,MTBS,Initial,20150821,801903920150728,801903920150914,,-6,-9999,-970,-150,50,9999,9999,,29.667,-85.097,0.000215292306640067,0.112045870132736
21069,847,FL2967108519520150711,FLSVR FY15 RX ALPHA 07,2015,7,11,Prescribed Fire,,24412,MTBS,Initial,20150711,801903920140725,801903920150728,,10,-9999,-970,-150,50,470,9999,,29.659,-85.172,0.00031969576408869,0.108222666195263
21070,3234,FL2995908495020150222,BURN UNIT 105,2015,2,22,Prescribed Fire,,24390,MTBS,Initial,20150222,801903920140506,801903920150407,,45,-9999,-970,-150,50,9999,9999,,29.98,-84.956,0.00122356550715842,0.41944106566701
21071,578,FL3001008449020150728,UNNAMED,2015,7,28,Unknown,,26400,MTBS,Initial,20150728,801803920140819,701803920150729,,46,15,-970,-150,90,360,9999,,30.008,-84.489,0.000218934610545734,0.107545389068825
21072,1073,FL3001308495820150212,BURN UNIT 103,2015,2,12,Prescribed Fire,,24389,MTBS,Initial,20150212,801803920150211,801903920150218,,-16,-9999,-970,-150,50,430,9999,,30.011,-84.956,0.000406132604587033,0.290075276928805
21073,1393,FL3003608501720150423,BURN UNIT 100,2015,4,23,Prescribed Fire,,24405,MTBS,Initial,20150423,801903920140506,801803920150502,,34,-9999,-970,-150,80,520,9999,,30.038,-85.013,0.000527425429419089,0.141795797398539
21074,932,FL3004408442220150713,OTTER CREEK,2015,7,13,Wildfire,2717B886-4DB6-43EF-8B76-E42ABC3FD7EB,26650,MTBS,Initial,20150713,801803920140819,701803920150729,,47,22,-970,-150,90,9999,9999,,30.04,-84.42,0.000353109592285296,0.132905113627089
21075,1504,FL3004708443920150717,FLSMR FY15 RX CHARLIE 308,2015,7,17,Prescribed Fire,,24379,MTBS,Initial,20150717,801803920140819,701803920150729,,60,-9999,-970,-150,100,350,9999,,30.04,-84.445,0.000569489565954969,0.177339998074549
21076,1693,FL3005308445420150127,FLSMR FY15 RX ALPHA 404,2015,1,27,Prescribed Fire,,24355,MTBS,Initial,20150127,801803920150110,801803920150211,,29,-9999,-970,-150,80,460,9999,,30.039,-84.471,0.000641049186238898,0.311127907275533
21077,2048,FL3007308454720150122,BURN UNIT 347,2015,1,22,Prescribed Fire,,24351,MTBS,Initial,20150122,801803920150110,801803920150211,,25,-9999,-970,-150,50,550,9999,,30.073,-84.546,0.000775574063338758,0.295683459884018
21078,4815,FL3010708461520150317,UNNAMED,2015,3,17,Prescribed Fire,,24369,MTBS,Initial,20150317,801803920130426,801803920150502,,-13,-9999,-970,-150,50,550,9999,,30.102,-84.617,0.00182370797922702,0.19435329393412
21079,1930,FL3012108472320151211,BURN UNIT 055,2015,12,11,Prescribed Fire,,24858,MTBS,Initial,20151211,801803920151126,801903920151219,,9,-9999,-970,-150,50,259,500,,30.139,-84.714,0.000731494011003573,0.265148788802122
21080,2467,FL3014208442120150128,BURN UNIT 336,2015,1,28,Prescribed Fire,,24358,MTBS,Initial,20150128,801803920150126,801803920150211,,16,-9999,-970,-150,70,9999,9999,,30.131,-84.434,0.000934922427743263,0.21578444852773
21081,2525,FL3014608486320150311,BURN UNIT 047,2015,3,11,Prescribed Fire,,24402,MTBS,Initial,20150311,801903920140506,801803920150502,,34,-9999,-970,-150,60,480,9999,,30.148,-84.864,0.000956953410618309,0.44636305910681
21082,3001,FL3014708459620150926,UNNAMED,2015,9,26,Prescribed Fire,,24384,MTBS,Initial,20150926,801803920141006,801903920151016,,2,-9999,-970,-150,50,400,9999,,30.141,-84.56,0.00113734395418073,0.986657740034309
21083,2333,FL3014908482620150311,BURN UNIT 048,2015,3,11,Prescribed Fire,,24403,MTBS,Initial,20150311,801903920140506,801803920150502,,34,-9999,-970,-150,60,480,9999,,30.147,-84.826,0.000884080074213374,0.41341248527101
21084,2079,FL3015308417120150227,UNNAMED,2015,2,27,Prescribed Fire,,24368,MTBS,Initial,20150227,801803920140413,801803920150502,,-27,-9999,-970,-150,50,9999,9999,,30.146,-84.184,0.000787744713120367,0.188438923517783
21085,1007,FL3017608463520150814,UNNAMED,2015,8,14,Prescribed Fire,,24380,MTBS,Initial,20150814,801903920150813,801903920150914,,7,-9999,-970,-150,40,430,9999,,30.182,-84.635,0.000381872550837141,0.166854494307207
21086,6585,FL3017708482520150310,TIGER CREEK FIRE,2015,3,10,Wildfire,,24401,MTBS,Initial,20150310,801903920140506,801803920150502,,34,-9999,-970,-150,60,470,9999,,30.192,-84.828,0.00249647263963977,0.492002166181486
21087,1818,FL3018408478320150304,BURN UNIT 040,2015,3,4,Prescribed Fire,,24393,MTBS,Initial,20150304,801903920140506,801803920150502,,34,-9999,-970,-150,60,9999,9999,,30.197,-84.782,0.000689398800439495,0.565823170404009
21088,4049,FL3018808460320150926,UNNAMED,2015,9,26,Prescribed Fire,,24385,MTBS,Initial,20150926,801803920141006,801903920151016,,2,-9999,-970,-150,50,400,9999,,30.196,-84.561,0.00153526262702525,0.961359348771267
21089,1315,FL3019308487320150303,BURN UNIT 033,2015,3,3,Prescribed Fire,,24391,MTBS,Initial,20150303,801903920140506,801903920150423,,-7,-9999,-970,-150,50,9999,9999,,30.189,-84.87,0.000498848575491412,0.320390453497732
21090,1443,FL3019308489020150804,UNNAMED,2015,8,4,Prescribed Fire,,24411,MTBS,Initial,20150804,801903920140725,801903920150813,,24,-9999,-970,-150,50,500,9999,,30.197,-84.898,0.000547057633066593,0.185437759105846
21091,4043,FL3022708445220150130,BURN UNIT 320,2015,1,30,Prescribed Fire,,24359,MTBS,Initial,20150130,801803920150126,801803920150211,,31,-9999,-970,-150,60,550,9999,,30.219,-84.451,0.00153342898233429,0.212726326086293
21092,2371,FL3023308485020150120,BURN UNIT 18,2015,1,20,Prescribed Fire,,24386,MTBS,Initial,20150120,801903920140215,801803920150211,,8,-9999,-970,-150,50,430,9999,,30.237,-84.844,0.00089955992470717,0.744346697166161
21093,2503,FL3023508480920150121,BURN UNIT 20,2015,1,21,Prescribed Fire,,24387,MTBS,Initial,20150121,801903920140215,801803920150211,,8,-9999,-970,-150,50,430,9999,,30.226,-84.823,0.000949473252442671,0.591871248790319
21094,2504,FL3024108496220151210,BURN UNIT 016,2015,12,10,Prescribed Fire,,24857,MTBS,Initial,20151210,801903920131229,801903920151219,,45,-9999,-970,-150,80,400,9999,,30.242,-84.956,0.000949685765869808,0.197178226083915
21095,2103,FL3026008479320150129,BURN UNIT 019,2015,1,29,Prescribed Fire,,24388,MTBS,Initial,20150129,801903920140215,801803920150211,,8,-9999,-970,-150,50,430,9999,Burn scar to the W mapped under different ID.,30.242,-84.777,0.000797873968151914,0.550940452682203
21096,2164,FL3028808488720150106,BURN UNIT 007,2015,1,6,Prescribed Fire,,24381,MTBS,Initial,20150106,801803920141225,801803920150110,,11,-9999,-970,-150,50,290,9999,,30.289,-84.887,0.00082126919792053,0.17210445881176
21097,1662,FL3029008454320151015,BURN UNIT 251,2015,10,15,Prescribed Fire,,24861,MTBS,Initial,20151015,801903920150914,801903920151016,,11,-9999,-970,-150,50,259,500,,30.288,-84.542,0.000630703439815164,0.129357967826847
21098,3513,FL3030908481420150727,UNNAMED,2015,7,27,Prescribed Fire,,24406,MTBS,Initial,20150727,801903920140725,801903920150813,,12,-9999,-970,-150,60,500,9999,,30.308,-84.812,0.00133324789354091,0.169467369870315
21099,2081,FL3031108441720150711,UNNAMED,2015,7,11,Prescribed Fire,,24378,MTBS,Initial,20150711,801803920140616,701803920150713,,-1,-9999,-970,-150,50,430,9999,,30.308,-84.421,0.000789908974561965,0.170371508517722
21100,1518,FL3031708449020150424,UNNAMED,2015,4,24,Prescribed Fire,,24373,MTBS,Initial,20150424,801803920140616,801803920150502,,19,-9999,-970,-150,50,550,9999,,30.32,-84.485,0.000576508034135898,0.353991640005002
21101,2383,FL3033408463320150501,UNNAMED,2015,5,1,Prescribed Fire,,24374,MTBS,Initial,20150501,801803920130426,801803920150502,,-28,-9999,-970,-150,50,9999,9999,,30.338,-84.636,0.000904772038741821,0.152407839309346
21102,601,FL3034008426020150131,UNNAMED,2015,1,31,Prescribed Fire,,24361,MTBS,Initial,20150131,801803920150110,801803920150211,,31,-9999,-970,-150,70,9999,9999,,30.34,-84.265,0.000228186800658208,0.0609425674523398
21103,2567,FL3034008445220150207,BURN UNIT 228,2015,2,7,Prescribed Fire,,24365,MTBS,Initial,20150207,801803920150110,801803920150211,,35,-9999,-970,-150,50,9999,9999,,30.341,-84.442,0.000974597727498309,0.569441605836188
21104,1849,FL3035908434520150227,BURN UNIT 224,2015,2,27,Prescribed Fire,,24367,MTBS,Initial,20150227,801803920150211,701803920150307,,42,-9999,-970,-150,80,9999,9999,,30.361,-84.342,0.00070216475139452,0.156091243677281
21105,604,FL3036508427820150213,UNNAMED,2015,2,13,Prescribed Fire,,24366,MTBS,Initial,20150213,801803920150211,701803920150219,,18,-9999,-970,-150,80,9999,9999,,30.365,-84.277,0.000229533756105422,0.0759789166253624
21106,2352,FL3039008439320150203,BURN UNIT 218,2015,2,3,Prescribed Fire,,24362,MTBS,Initial,20150203,801803920150110,801803920150211,,32,-9999,-970,-150,60,9999,9999,,30.39,-84.387,0.000893380383087821,0.210936234950931
21107,605,FL3040408231720150614,CATTAIL,2015,6,14,Wildfire,80FB5248-D129-44CD-B2B8-DE5A7DE07B50,24164,MTBS,Initial,20150614,801703920140625,801703920150628,,85,-9999,-970,-150,100,320,9999,,30.407,-82.316,0.000230122024442898,0.0747875791927269
21108,1662,FL3040908437520151113,BURN UNIT 201,2015,11,13,Prescribed Fire,,24859,MTBS,Initial,20151113,801803920141209,801803920151126,,-2,-9999,-970,-150,50,350,9999,,30.406,-84.37,0.000631381208566646,0.123928005251496
21109,2333,FL3046508694920150110,ESCRIBANO GCPEP,2015,1,10,Wildfire,,24825,MTBS,Initial,20150110,802003920150108,802003920150124,,-10,42,-970,-150,50,400,9999,,30.493,-86.982,0.000887217302276632,0.413948926770436
21110,1299,FL3051808705920150212,CLARK TRACT RX ASSIST,2015,2,12,Wildfire,,24823,MTBS,Initial,20150212,802003920140310,802003920150329,,12,-9999,-970,-150,70,420,9999,,30.531,-87.067,0.000494359558863409,0.133317758441007
21111,515,GA3087508224320151205,GAOKR FY16 FLOYDS ISLAND,2015,12,5,Prescribed Fire,,24844,MTBS,Initial,20151205,801703920131129,701703920151213,,36,-9999,-970,-150,50,400,9999,,30.873,-82.245,0.000196863543893478,0.0814985815191041
21112,1340,GA3105808225720151205,GAOKR FY16 RX 0100,2015,12,5,Prescribed Fire,,26397,MTBS,Extended,20151205,801703920150628,801703920160716,,-1,9,-970,-150,10,170,9999,,31.055,-82.254,0.000512775381602896,0.109821277675802
21113,841,GA3314108365520151215,GAPDR FY16 RX 5S 12B 18A,2015,12,15,Prescribed Fire,,24627,MTBS,Initial,20151215,801803720140107,801803720160113,,21,-9999,-970,-150,40,280,9999,,33.127,-83.654,0.00032890048031692,0.189624922012254
21114,1177,GA3314508354820150309,UNNAMED,2015,3,9,Prescribed Fire,,24611,MTBS,Initial,20150309,801803720140413,801803720150331,,-13,-9999,-970,-150,50,270,9999,,33.152,-83.532,0.000460418150222675,0.106206872142186
21115,2574,GA3318508351720150318,UNNAMED,2015,3,18,Prescribed Fire,,24622,MTBS,Initial,20150318,801803720140224,801803720150331,,3,-9999,-970,-150,40,260,9999,,33.194,-83.507,0.00100750774548954,0.17830680760295
21116,791,GA3319008354020150122,UNNAMED,2015,1,22,Prescribed Fire,,24605,MTBS,Initial,20150122,801803720140224,801803720150211,,-43,-9999,-970,-150,-10,9999,9999,,33.195,-83.55,0.000309632127728407,0.0986495343049634
21117,1722,GA3321008354920150127,UNNAMED,2015,1,27,Prescribed Fire,,24608,MTBS,Initial,20150127,801803720140224,801803720150211,,-43,-9999,-970,-150,10,270,9999,,33.205,-83.538,0.000674035463298748,0.163086250730704
21118,710,GA3322008352320150122,UNNAMED,2015,1,22,Prescribed Fire,,24606,MTBS,Initial,20150122,801803720140224,801803720150211,,-42,-9999,-970,-150,-10,9999,9999,,33.225,-83.531,0.000278137832212328,0.0963359449028159
21119,1848,GA3323608380520150310,UNNAMED,2015,3,10,Prescribed Fire,,24615,MTBS,Initial,20150310,801803720140413,801803720150331,,18,-9999,-970,-150,50,260,9999,,33.232,-83.808,0.000723750371239773,0.181366575003988
21120,1426,GA3324308351020150129,UNNAMED,2015,1,29,Prescribed Fire,,24609,MTBS,Initial,20150129,801803720140224,801803720150211,,-42,0,-970,-150,10,9999,9999,,33.244,-83.516,0.000558667562302405,0.131390664161371
21121,1019,GA3336308349220150311,UNNAMED,2015,3,11,Prescribed Fire,,24617,MTBS,Initial,20150311,801803720140224,801803720150315,,-6,-9999,-970,-150,50,280,9999,,33.368,-83.492,0.000399584633614613,0.109287234701798
21122,1371,GA3365008336020150208,UNNAMED,2015,2,8,Prescribed Fire,,24596,MTBS,Initial,20150208,801803720140224,801803720150211,,-40,-9999,-970,-150,10,9999,9999,,33.652,-83.361,0.0005393344692309,0.133064505759737
21123,1319,GA3365208330820150207,UNNAMED,2015,2,7,Prescribed Fire,,24594,MTBS,Initial,20150207,801803720140224,801803720150211,,-33,-9999,-970,-150,20,250,9999,"GA3367708334820150207 dup",33.669,-83.331,0.000519262553811516,0.146245484175333
21124,617,GA3370808306320150302,UNNAMED,2015,3,2,Prescribed Fire,,24599,MTBS,Initial,20150302,801803720140413,801803720150331,,18,-9999,-970,-150,30,280,9999,,33.707,-83.062,0.000242987459602065,0.0826838752974199
21125,5084,GA3373108327920150121,UNNAMED,2015,1,21,Prescribed Fire,,24591,MTBS,Initial,20150121,801803720140224,801803720150211,,-35,-9999,-970,-150,1,9999,9999,"GA3374708328320150121 GA3374908328320150121 dups",33.765,-83.258,0.00200245582470837,0.367699190346212
21126,508,GA3373508304220150318,UNNAMED,2015,3,18,Prescribed Fire,,24604,MTBS,Initial,20150318,801803720140413,801803720150331,,21,-9999,-970,-150,50,270,9999,,33.735,-83.042,0.000200042862990566,0.0958955370880787
21127,562,GA3449908527120150207,UNNAMED,2015,2,7,Prescribed Fire,,24340,MTBS,Initial,20150207,802003620140326,802003620150329,,12,-9999,-970,-150,50,300,9999,,34.499,-85.272,0.000223589974127223,0.0769942692570505
21128,1314,GA3450708343020150130,UNNAMED,2015,1,30,Prescribed Fire,,24293,MTBS,Initial,20150130,801803620140224,801803620150211,,-53,-9999,-970,-150,30,270,9999,,34.515,-83.434,0.000522355278391462,0.117482735405405
21129,1669,GA3454608524020150207,UNNAMED,2015,2,7,Prescribed Fire,,24341,MTBS,Initial,20150207,802003620140326,802003620150329,,12,-9999,-970,-150,50,9999,9999,,34.548,-85.232,0.000663693617669718,0.180845447161991
21130,523,GA3458308524220150317,UNNAMED,2015,3,17,Prescribed Fire,,24343,MTBS,Initial,20150317,802003620140326,802003620150329,,15,-9999,-970,-150,60,300,9999,,34.577,-85.239,0.000208133184308773,0.0777750225735108
21131,1029,GA3462608335720150129,UNNAMED,2015,1,29,Prescribed Fire,,24291,MTBS,Initial,20150129,801803620140224,801803620150211,,-34,-9999,-970,-150,20,280,9999,,34.648,-83.384,0.000409616189542898,0.128811570481524
21132,850,GA3494408323720150317,UNNAMED,2015,3,17,Prescribed Fire,,24298,MTBS,Initial,20150317,801803620130426,801803620150331,,77,-9999,-970,-150,190,360,9999,,34.943,-83.241,0.000339735608702292,0.110281630564503
21133,666,GA3496108351920150503,UNNAMED,2015,5,3,Prescribed Fire,,24338,MTBS,Initial,20150503,801903620130604,801903620150610,,-18,-9999,-970,-150,30,350,9999,,34.96,-83.523,0.000266219933723829,0.16031103997138
21134,3743,HI2002815582120150808,KAWAIHAE FIRE,2015,8,8,Wildfire,70999CAC-02E3-4C8A-AAAE-B90954E70528,25851,MTBS,Initial,20150808,806304620140729,706304620150825,706304620150809,-83,31,-970,-150,-100,150,9999,,20.041,-155.8,0.00130792891562487,0.261338010222611
21135,1487,ID4215111170820150925,UNNAMED,2015,9,25,Prescribed Fire,,25729,MTBS,Initial,20150925,803803120140916,803803120151005,,-43,27,-970,-150,50,319,610,,42.155,-111.708,0.000655571285194575,0.103477779080802
21136,2728,ID4271311571220150711,CATSPAW,2015,7,11,Wildfire,FD66E5A6-DF69-49A9-9F4E-5ABBB4256820,26396,MTBS,Initial,20150711,804103020140905,804103020150823,,-43,7,-970,-150,10,130,9999,,42.705,-115.708,0.00121315924531802,0.229226745169691
21137,2362,ID4275411506820150814,SAYLOR,2015,8,14,Wildfire,6E88065E-C474-48F0-B35F-FE81046E83CA,23838,MTBS,Initial,20150814,804003020150731,804003020150816,,-7,-9999,-970,-150,50,9999,9999,,42.693,-115.233,0.00105041200252061,0.157198227258509
21138,5133,ID4278311340620150923,POINT WELL,2015,9,23,Wildfire,FD60681A-F9B2-4B32-85FA-145C8B4496A6,23841,MTBS,Initial,20150923,803903020150910,803903020151012,,23,-9999,-970,-150,50,250,9999,,42.786,-113.347,0.00228538391185792,0.338294438440465
21139,2395,ID4285711443720150814,900,2015,8,14,Wildfire,6FEC252D-E92B-45B0-9887-ADAF31B43F64,23837,MTBS,Initial,20150814,804003020150731,804003020150816,,-16,-9999,-970,-150,50,9999,9999,,42.874,-114.462,0.00106786035474872,0.240819466457226
21140,2550,ID4294611425620150703,DIETRICH BUTTE,2015,7,3,Wildfire,ED8D0872-ECB8-45CC-A856-1F222CD64FA1,23836,MTBS,Initial,20150703,804003020150629,804003020150715,,46,-9999,-970,-150,50,260,9999,,42.95,-114.211,0.00113847210405414,0.203712111125489
21141,282888,ID4311811696020150810,SODA,2015,8,10,Wildfire,B491E80F-8BE2-45B7-9155-5827EBAD5DD0,23835,MTBS,Initial,20150810,804203020150729,704203020150822,,-31,-9999,-970,-150,20,280,9999,,43.319,-116.861,0.12705180924579,3.02798430318901
21142,1652,ID4313811536520150805,COLD,2015,8,5,Wildfire,8D9BB04B-6E7F-4E45-AF32-00EA97A62B5E,23840,MTBS,Initial,20150805,804103020150706,804103020150823,,45,-9999,-970,-150,80,270,9999,,43.134,-115.376,0.000739775550308412,0.171320968147161
21143,7281,ID4327511649920150606,CELEBRATION,2015,6,6,Wildfire,320A3031-6B12-4C35-9F41-F8114451D7DA,23832,MTBS,Initial,20150606,804203020140624,804203020150611,,-1,-9999,-970,-150,70,320,9999,Some Ag area in the middle of the burn scar was not included.,43.26,-116.497,0.00307488470018399,0.53449438547426
21144,5689,ID4378711598520151010,WALKER,2015,10,10,Wildfire,0D1CFE79-8094-46BC-AA95-4340AE3EAA61,25804,MTBS,Extended,20151010,804103020140905,804103020160724,,-52,32,-970,-150,50,275,540,,43.802,-115.961,0.00257510581634865,0.283782906219694
21145,11022,ID4394811637020150625,MM43 HWY 52,2015,6,25,Wildfire,5FF76EFE-F1F6-431A-89A5-2F4B937DD294,23830,MTBS,Initial,20150625,804202920150611,804202920150627,,-13,-9999,-970,-150,50,310,9999,,43.977,-116.4,0.00500394211542233,0.485018207757226
21146,1175,ID4426611689920150612,RIVER,2015,6,12,Wildfire,B1D369F5-2BDA-4708-B67C-7186CB0CE5E3,23828,MTBS,Initial,20150612,804202920150611,804202920150627,,-24,-9999,-970,-150,50,270,9999,,44.255,-116.885,0.000536009778829381,0.105759726447005
21147,1527,ID4427811685220150818,MANN,2015,8,18,Wildfire,F0D69143-AFE2-40E5-9D49-F18C3831EE48,23829,MTBS,Initial,20150818,804202920150729,704202920150822,,-57,-9999,-970,-150,10,9999,9999,,44.263,-116.84,0.000696806544745672,0.150500397339447
21148,2156,ID4443611640220150629,SHIRTS,2015,6,29,Wildfire,0DF09900-B344-4134-8DB1-F19F346FB5D8,23831,MTBS,Initial,20150629,804202920140726,804202920150729,,50,-9999,-970,-150,90,400,9999,,44.457,-116.365,0.000986749572909548,0.151078459713452
21149,10723,ID4445011456920150824,ELEVENMILE,2015,8,24,Wildfire,1C68FF09-9C1C-418B-89E5-DD34DEDA4A48,25668,MTBS,Extended,20150824,804102920150807,804102920160724,,15,26,-970,-150,50,249,480,,44.466,-114.552,0.00490801562275852,0.684349861125968
21150,1349,ID4460911572920150813,COUGAR,2015,8,13,Wildfire,E4DBCF62-4151-400E-8D24-FD71587AF165,25642,MTBS,Extended,20150813,804202920150729,804202920160731,,2,22,-970,-150,50,254,490,,44.619,-115.721,0.000619203644670038,0.111544868267407
21151,10776,ID4482211591820150814,RAPID,2015,8,14,Wildfire,AD1BE45A-8FD3-4397-BFB0-0DE90A1512C6,25648,MTBS,Extended,20150814,804202920150729,804202920160731,,19,31,-970,-150,50,205,400,,44.851,-115.848,0.0049642989957041,0.921460374116376
21152,3985,ID4511311470220150812,WATERFALL,2015,8,12,Wildfire,13E98677-13BD-4921-BE9B-3D144062310C,25665,MTBS,Initial,20150812,804102920140905,804102920150924,,13,19,-970,-150,70,267,500,,45.108,-114.693,0.00184426388819533,0.338146436902658
